timestamp	method	url	status
1747924176560	GET	http://localhost:8080/resources/sap/tnt/ToolHeader.js	200
1747924176562	GET	http://localhost:8080/resources/sap/tnt/themes/sap_horizon/library.css	200
1747924176716	GET	http://localhost:8080/resources/sap/tnt/ToolHeaderRenderer.js	200
1747924176813	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=11af5&tm=2025-05-22T14%3A29%3A36.811Z	200
1747924176853	GET	http://localhost:8080/resources/sap/tnt/SideNavigation.js	200
1747924177302	GET	http://localhost:8080/resources/sap/tnt/SideNavigationRenderer.js	200
1747924177514	GET	http://localhost:8080/resources/sap/tnt/manifest.json	200
1747924177654	GET	http://localhost:8080/resources/sap/tnt/messagebundle_en.properties	200
1747924177664	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=14bd9&tm=2025-05-22T14%3A29%3A37.657Z	200
1747924177853	GET	http://localhost:8080/resources/sap/tnt/NavigationList.js	200
1747924178010	GET	http://localhost:8080/resources/sap/tnt/NavigationListItem.js	200
1747924178070	GET	http://localhost:8080/resources/sap/tnt/NavigationListMenuItem.js	200
1747924178071	GET	http://localhost:8080/resources/sap/tnt/NavigationListRenderer.js	200
1747924178115	GET	http://localhost:8080/resources/sap/ui/unified/library-preload.js	200
1747924178161	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=147d1&tm=2025-05-22T14%3A29%3A38.159Z	200
1747924178189	GET	http://localhost:8080/resources/sap/tnt/NavigationListItemBase.js	200
1747924178589	GET	http://localhost:8080/resources/sap/ui/unified/themes/sap_horizon/library.css	200
1747924178667	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1e650&tm=2025-05-22T14%3A29%3A38.664Z	200
1747924179170	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=15148&tm=2025-05-22T14%3A29%3A39.167Z	200
1747924179280	GET	http://localhost:8080/resources/sap/ui/core/themes/sap_horizon/fonts/72-Bold.woff2	200
1747924179290	GET	http://localhost:8080/resources/sap/ui/core/themes/sap_horizon/fonts/72-SemiboldDuplex.woff2	200
1747924179332	GET	http://localhost:8080/resources/sap/ui/core/themes/sap_horizon/fonts/72-Regular.woff2	200
1747924179346	GET	http://localhost:8080/resources/sap/ui/core/themes/sap_horizon/fonts/SAP-icons.woff2	200
1747924179690	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1489e&tm=2025-05-22T14%3A29%3A39.675Z	200
1747924180182	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=13dba&tm=2025-05-22T14%3A29%3A40.178Z	200
1747924180707	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=106b7&tm=2025-05-22T14%3A29%3A40.694Z	200
1747924181206	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=16563&tm=2025-05-22T14%3A29%3A41.202Z	200
1747924181724	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=16d4c&tm=2025-05-22T14%3A29%3A41.710Z	200
1747924182230	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=14443&tm=2025-05-22T14%3A29%3A42.227Z	200
1747924184245	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1ed98&tm=2025-05-22T14%3A29%3A44.230Z	200
1747924186251	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1c593&tm=2025-05-22T14%3A29%3A46.236Z	200
1747924188240	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=17c6d&tm=2025-05-22T14%3A29%3A48.237Z	200
1747924190257	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=1f90d&tm=2025-05-22T14%3A29%3A50.254Z	200
1747924192273	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=15b23&tm=2025-05-22T14%3A29%3A52.270Z	200
1747924193696	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/xhr.ajaxRequestNotify?tm=2025-05-22T14%3A29%3A53.656Z	200
1747924193708	OPTIONS	http://localhost:8085/_/QUnit/log	200
1747924194120	POST	http://localhost:8085/_/QUnit/log	200
1747924194125	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/xhr.ajaxRequestNotify?tm=2025-05-22T14%3A29%3A54.116Z	200
1747924194139	OPTIONS	http://localhost:8085/_/QUnit/testDone	200
1747924194280	GET	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/from?get&nocache=17ade&tm=2025-05-22T14%3A29%3A54.273Z	200
1747924194522	POST	http://localhost:8085/_/QUnit/testDone	200
1747924194527	POST	http://gc.kis.v2.scr.kaspersky-labs.com/6B731E12-3F4A-48B1-B046-4E950D321111/3FB1CDD2-69B8-4E14-87B7-A3B7C3D39941/to/xhr.ajaxRequestNotify?tm=2025-05-22T14%3A29%3A54.522Z	200
1747924194540	OPTIONS	http://localhost:8085/_/QUnit/done	200
1747924194570	POST	http://localhost:8085/_/QUnit/done	200
